City,Start_Lat,Start_Lon,End_Lat,End_Lon,Route_Length_km,Road_Type,Accident_Count,Incident_Severity,Weather_Risk,Crowd_Level,Risk_Score
Almora,29.603643,79.643743,29.60627,79.666767,2.245,Hilly,2,1,0.093,0.491,0.226
Almora,29.579086,79.6992,29.574784,79.617912,7.876,Rural,2,1,0.101,0.362,0.203
Almora,29.567802,79.618027,29.575922,79.712683,9.199,Rural,0,0,0.195,0.178,0.094
Almora,29.596231,79.669446,29.599826,79.684702,1.528,City,1,0,0.481,0.813,0.357
Almora,29.673703,79.59839,29.518631,79.682417,19.061,City,1,0,0.144,0.857,0.265
Almora,29.582942,79.66686,29.58891,79.650758,1.693,Highway,0,0,0.582,0.509,0.276
Almora,29.620562,79.74468,29.609047,79.635239,10.657,City,0,0,0.475,0.451,0.233
Almora,29.545596,79.674879,29.617998,79.676537,8.052,Hilly,0,0,0.148,0.277,0.1
Almora,29.581696,79.668254,29.635137,79.663211,5.962,Highway,0,0,0.201,0.211,0.102
Almora,29.572043,79.685964,29.612419,79.6776,4.562,Hilly,0,0,0.108,0.567,0.146
Almora,29.625008,79.65579,29.606447,79.649039,2.165,City,0,0,0.676,0.606,0.324
Almora,29.607833,79.747313,29.590778,79.646601,9.92,Hilly,1,0,0.063,0.672,0.203
Almora,29.578012,79.606998,29.655808,79.60977,8.655,City,2,1,0.305,0.293,0.25
Almora,29.606189,79.661103,29.615586,79.616527,4.434,Hilly,0,0,0.175,0.453,0.143
Almora,29.638004,79.639059,29.662054,79.677963,4.614,Rural,1,0,0.257,0.259,0.179
Almora,29.620094,79.649418,29.646724,79.683197,4.408,Hilly,1,1,0.16,0.292,0.156
Almora,29.572673,79.671017,29.55757,79.717051,4.758,City,1,0,0.514,0.237,0.252
Almora,29.599679,79.665274,29.607699,79.657275,1.18,Highway,1,1,0.2,0.647,0.239
Almora,29.61266,79.674574,29.653521,79.598932,8.608,City,0,0,0.149,0.435,0.132
Almora,29.639172,79.67388,29.61083,79.643971,4.277,City,0,0,0.343,0.704,0.244
Almora,29.585072,79.684664,29.608514,79.698233,2.918,Rural,1,0,0.383,0.559,0.277
Almora,29.680888,79.641666,29.566634,79.681029,13.262,City,1,1,0.373,0.217,0.205
Almora,29.589532,79.673424,29.612294,79.688563,2.924,Highway,1,0,0.082,0.254,0.125
Almora,29.595761,79.670879,29.586353,79.635155,3.609,City,0,0,0.372,0.309,0.173
Almora,29.586205,79.661876,29.542606,79.590656,8.423,Hilly,1,0,0.145,0.674,0.228
Almora,29.621832,79.613303,29.577126,79.649319,6.069,Hilly,1,0,0.114,0.483,0.181
Almora,29.593193,79.648292,29.668802,79.611026,9.146,City,1,0,0.266,0.294,0.189
Almora,29.678429,79.767379,29.644611,79.742176,4.48,Rural,0,0,0.264,0.254,0.13
Almora,29.599152,79.630197,29.592577,79.66974,3.893,City,0,0,0.397,0.437,0.207
Almora,29.622522,79.627191,29.616032,79.590111,3.656,City,1,0,0.101,0.495,0.179
Almora,29.630145,79.655862,29.580129,79.669232,5.71,Hilly,1,1,0.32,0.458,0.238
Almora,29.651236,79.613963,29.65323,79.655496,4.02,Rural,2,1,0.275,0.313,0.245
Almora,29.637145,79.691208,29.564638,79.683846,8.094,City,0,0,0.421,0.222,0.171
Almora,29.61053,79.680449,29.551373,79.662081,6.814,Hilly,1,0,0.251,0.489,0.223
Almora,29.656299,79.654799,29.643237,79.635956,2.329,Hilly,0,0,0.314,0.299,0.154
Almora,29.589715,79.624463,29.570433,79.696485,7.287,Rural,1,0,0.409,0.209,0.215
Almora,29.624559,79.648684,29.519125,79.650071,11.724,Highway,0,0,0.265,0.257,0.131
Almora,29.589629,79.72589,29.564453,79.661134,6.859,City,0,0,0.473,0.244,0.191
Almora,29.612731,79.646572,29.575422,79.604738,5.794,City,0,0,0.289,0.359,0.158
Almora,29.569127,79.59813,29.615959,79.679832,9.462,City,1,1,0.075,0.375,0.148
Almora,29.560356,79.706652,29.583863,79.707692,2.616,Hilly,0,0,0.644,0.179,0.229
Almora,29.609426,79.693233,29.553032,79.705779,6.387,City,0,0,0.178,0.539,0.161
Almora,29.609766,79.665239,29.659431,79.577886,10.088,Hilly,0,0,0.221,0.3,0.126
Almora,29.589941,79.66403,29.635317,79.68102,5.306,Highway,0,0,0.392,0.431,0.204
Almora,29.603331,79.72648,29.56673,79.592631,13.568,City,1,0,0.079,0.172,0.108
Almora,29.608326,79.648017,29.548921,79.641796,6.633,Highway,1,0,0.12,0.502,0.186
Almora,29.568836,79.658493,29.577606,79.611438,4.654,Hilly,1,0,0.275,0.102,0.153
Almora,29.615346,79.682338,29.595194,79.673964,2.383,Highway,0,0,0.339,0.415,0.185
Almora,29.641499,79.61627,29.577022,79.668134,8.749,Rural,1,0,0.506,0.217,0.245
Almora,29.622015,79.605703,29.611606,79.682757,7.538,Hilly,0,0,0.597,0.479,0.275
Almora,29.593311,79.648743,29.576555,79.667084,2.572,Hilly,0,0,0.505,0.251,0.202
Almora,29.562167,79.688142,29.543656,79.720939,3.782,City,0,0,0.238,0.154,0.102
Almora,29.63116,79.646353,29.609437,79.646709,2.416,Highway,1,0,0.098,0.317,0.143
Almora,29.662354,79.648133,29.596984,79.705101,9.119,City,0,0,0.114,0.334,0.101
Almora,29.574844,79.619166,29.575047,79.685387,6.404,City,0,0,0.275,0.413,0.165
Almora,29.677601,79.721244,29.61241,79.700165,7.53,City,1,0,0.361,0.284,0.215
Almora,29.654007,79.724197,29.621685,79.638158,9.059,City,0,0,0.395,0.581,0.235
Almora,29.535131,79.5619,29.645161,79.718674,19.48,City,0,0,0.6,0.221,0.224
Almora,29.593898,79.658962,29.536972,79.634984,6.741,City,1,0,0.374,0.472,0.257
Almora,29.579249,79.645863,29.575398,79.676784,3.021,City,0,0,0.376,0.304,0.174
Almora,29.593495,79.697828,29.601614,79.679558,1.984,Highway,0,0,0.13,0.578,0.155
Almora,29.680092,79.584578,29.587505,79.611659,10.623,Rural,1,1,0.191,0.228,0.153
Almora,29.680693,79.631832,29.546325,79.590547,15.465,Hilly,0,0,0.255,0.302,0.137
Almora,29.525656,79.710067,29.553422,79.664343,5.394,Highway,1,0,0.349,0.635,0.282
Almora,29.636813,79.649107,29.698937,79.624275,7.313,Hilly,0,0,0.328,0.452,0.189
Almora,29.670466,79.596219,29.56917,79.656091,12.664,Hilly,1,0,0.168,0.56,0.212
Almora,29.601685,79.58918,29.523186,79.718648,15.264,City,0,0,0.365,0.538,0.217
Almora,29.614582,79.660708,29.594367,79.592146,6.999,Highway,1,0,0.247,0.045,0.133
Almora,29.574528,79.716712,29.590779,79.657538,6.001,City,1,0,0.249,0.19,0.163
Almora,29.589745,79.618171,29.54874,79.703816,9.455,Hilly,1,0,0.429,0.315,0.242
Almora,29.628101,79.700559,29.638189,79.623919,7.492,Highway,1,0,0.16,0.268,0.152
Almora,29.595146,79.662527,29.594712,79.578974,8.079,City,0,0,0.255,0.206,0.118
Almora,29.618288,79.648605,29.625339,79.626791,2.25,Highway,0,0,0.223,0.564,0.18
Almora,29.634567,79.63848,29.690999,79.75791,13.135,Hilly,1,0,0.453,0.178,0.221
Almora,29.664525,79.736946,29.643177,79.596988,13.731,Hilly,0,0,0.581,0.567,0.288
Almora,29.571699,79.651906,29.589826,79.678208,3.245,Hilly,0,0,0.407,0.577,0.237
Almora,29.596553,79.675551,29.62417,79.710589,4.572,City,2,1,0.531,0.602,0.38
Almora,29.667815,79.567216,29.573605,79.62007,11.655,Rural,0,0,0.053,0.785,0.173
Almora,29.632703,79.644538,29.549847,79.7627,14.677,City,1,1,0.146,0.685,0.231
Almora,29.665262,79.621274,29.538322,79.672892,14.971,Rural,0,0,0.226,0.807,0.229
Almora,29.594262,79.682037,29.592019,79.710624,2.775,City,0,0,0.189,0.344,0.125
Almora,29.633756,79.674034,29.59404,79.656607,4.727,Highway,1,0,0.403,0.247,0.22
Almora,29.595777,79.673211,29.556244,79.672184,4.397,Hilly,0,0,0.443,0.271,0.187
Almora,29.630823,79.592157,29.619312,79.636469,4.47,City,1,0,0.357,0.219,0.201
Almora,29.559223,79.703374,29.585095,79.648935,5.999,City,2,0,0.414,0.522,0.329
Almora,29.597633,79.700921,29.549405,79.776363,9.055,Rural,1,1,0.52,0.305,0.267
Almora,29.586006,79.672855,29.597457,79.658087,1.913,Hilly,1,0,0.227,0.742,0.266
Almora,29.687783,79.771278,29.650303,79.594728,17.559,City,0,0,0.33,0.57,0.213
Almora,29.623121,79.614109,29.629825,79.73769,11.968,Hilly,0,0,0.3,0.324,0.155
Almora,29.62769,79.641201,29.637901,79.633893,1.337,Hilly,0,0,0.249,0.713,0.217
Almora,29.641172,79.679015,29.599336,79.65771,5.087,Hilly,0,0,0.246,0.329,0.139
Almora,29.530549,79.717252,29.590799,79.667307,8.26,Hilly,2,0,0.359,0.82,0.372
Almora,29.600341,79.65874,29.66499,79.621089,8.057,Highway,0,0,0.189,0.041,0.065
Almora,29.595022,79.655787,29.6481,79.67627,6.225,Hilly,1,1,0.432,0.464,0.273
Almora,29.599206,79.648803,29.631642,79.640446,3.696,City,0,0,0.303,0.059,0.103
Almora,29.515034,79.553004,29.58912,79.67207,14.16,Hilly,1,0,0.085,0.581,0.192
Almora,29.604445,79.605271,29.656614,79.579481,6.314,Rural,2,0,0.292,0.35,0.258
Almora,29.587749,79.653472,29.534567,79.734183,9.793,City,0,0,0.433,0.338,0.197
Almora,29.57977,79.67804,29.599733,79.680764,2.235,City,0,0,0.145,0.762,0.196
Almora,29.658118,79.644497,29.579222,79.629869,8.886,Highway,0,0,0.132,0.12,0.064
Almora,29.572789,79.688405,29.588234,79.678579,1.963,Rural,0,0,0.448,0.551,0.245
Almora,29.670057,79.55159,29.594703,79.640912,12.031,City,0,0,0.145,0.522,0.148
Almora,29.585417,79.653278,29.602037,79.687035,3.751,Hilly,0,0,0.087,0.412,0.108
Almora,29.593642,79.632443,29.609431,79.667793,3.842,City,2,1,0.041,0.463,0.205
Almora,29.589801,79.652358,29.656104,79.744541,11.565,City,0,0,0.216,0.489,0.163
Almora,29.650927,79.693197,29.602975,79.689184,5.346,Hilly,0,0,0.292,0.236,0.135
Almora,29.565202,79.559469,29.543702,79.682271,12.116,Rural,3,1,0.507,0.008,0.304
Almora,29.622144,79.653965,29.569025,79.630236,6.336,Rural,1,1,0.4,0.692,0.309
Almora,29.606153,79.66415,29.602867,79.543116,11.707,Highway,0,0,0.075,0.238,0.07
Almora,29.590701,79.663968,29.569207,79.603921,6.279,Highway,0,0,0.363,0.496,0.208
Almora,29.587036,79.634132,29.596013,79.673247,3.912,Highway,0,0,0.208,0.531,0.169
Almora,29.559103,79.71282,29.588971,79.65034,6.895,Rural,1,0,0.149,0.22,0.139
Almora,29.631904,79.70792,29.550128,79.539936,18.615,Hilly,0,0,0.129,0.588,0.156
Almora,29.585737,79.687684,29.635602,79.630812,7.808,Hilly,1,0,0.308,0.599,0.262
Almora,29.604595,79.68725,29.590896,79.630571,5.688,Hilly,0,0,0.4,0.466,0.213
Almora,29.611807,79.661535,29.600071,79.69348,3.353,Rural,1,0,0.3,0.29,0.198
Almora,29.576085,79.675225,29.57592,79.758091,8.014,Rural,0,0,0.239,0.684,0.209
Almora,29.576392,79.667826,29.612906,79.724779,6.842,Hilly,0,0,0.179,0.465,0.147
Almora,29.604901,79.659769,29.608301,79.655762,0.541,Rural,1,0,0.439,0.717,0.325
Almora,29.52834,79.624389,29.583776,79.660807,7.1,Hilly,1,0,0.153,0.285,0.153
Almora,29.552437,79.717748,29.579118,79.670188,5.474,Rural,1,0,0.027,0.625,0.183
Almora,29.581101,79.627278,29.665302,79.65169,9.655,Rural,0,0,0.282,0.567,0.198
Almora,29.505738,79.594235,29.60557,79.653575,12.497,Hilly,0,0,0.368,0.123,0.135
Almora,29.566116,79.706039,29.537569,79.713097,3.247,Hilly,0,0,0.158,0.608,0.169
Almora,29.623938,79.635859,29.554767,79.642756,7.72,Highway,1,0,0.419,0.617,0.299
Almora,29.556933,79.693316,29.631577,79.682976,8.36,City,0,0,0.395,0.088,0.136
Almora,29.592005,79.665727,29.619504,79.687919,3.735,City,0,0,0.379,0.343,0.182
Almora,29.608064,79.644671,29.572569,79.621226,4.552,Hilly,0,0,0.055,0.366,0.09
Almora,29.62882,79.686913,29.660188,79.583968,10.542,Hilly,1,0,0.358,0.262,0.21
Almora,29.582583,79.664647,29.696811,79.646795,12.818,City,1,0,0.138,0.237,0.139
Almora,29.580397,79.723528,29.608713,79.66319,6.629,Rural,1,0,0.408,0.32,0.236
Almora,29.561705,79.611765,29.620616,79.716031,12.023,City,1,1,0.225,0.445,0.206
Almora,29.603577,79.645186,29.588017,79.719865,7.425,City,0,0,0.487,0.389,0.224
Almora,29.564078,79.680138,29.59612,79.669333,3.713,City,1,0,0.056,0.445,0.156
Almora,29.661167,79.698165,29.618841,79.632704,7.885,Hilly,1,0,0.276,0.388,0.21
Almora,29.578056,79.689964,29.582644,79.638146,5.037,Highway,1,0,0.266,0.32,0.194
Almora,29.594382,79.64246,29.665606,79.57964,9.98,City,0,0,0.124,0.412,0.119
Almora,29.533118,79.723843,29.577599,79.693696,5.742,City,0,0,0.702,0.362,0.283
Almora,29.672689,79.724061,29.636751,79.628134,10.094,Hilly,0,0,0.303,0.528,0.196
Almora,29.586935,79.655958,29.538422,79.620422,6.396,Highway,0,0,0.38,0.679,0.25
Almora,29.625995,79.645437,29.565987,79.698802,8.435,Rural,3,0,0.39,0.46,0.359
Almora,29.64142,79.743674,29.549115,79.69985,11.104,Hilly,1,1,0.141,0.236,0.14
Almora,29.612735,79.639058,29.612885,79.634975,0.395,City,0,0,0.033,0.397,0.089
Almora,29.553844,79.750411,29.638616,79.701286,10.555,Rural,0,0,0.438,0.625,0.256
Almora,29.635559,79.724431,29.65599,79.595585,12.657,City,0,0,0.102,0.641,0.159
Almora,29.584056,79.618525,29.660886,79.567684,9.856,City,1,0,0.395,0.313,0.231
Almora,29.587753,79.677186,29.642222,79.581212,11.08,Hilly,1,0,0.431,0.619,0.303
Almora,29.653574,79.613161,29.574058,79.677874,10.831,City,0,0,0.054,0.445,0.105
Almora,29.611643,79.686121,29.597056,79.650522,3.805,Highway,0,0,0.432,0.164,0.163
Almora,29.553564,79.683741,29.525557,79.658913,3.933,City,1,1,0.098,0.062,0.092
Almora,29.620136,79.679637,29.614349,79.690785,1.255,Highway,2,1,0.247,0.711,0.316
Almora,29.587477,79.645343,29.596897,79.640593,1.144,Highway,1,0,0.065,0.813,0.232
Almora,29.550379,79.647123,29.632453,79.684317,9.809,City,0,0,0.446,0.494,0.233
Almora,29.657348,79.622618,29.587872,79.706526,11.201,Rural,1,0,0.411,0.471,0.268
Almora,29.566386,79.6487,29.586543,79.65755,2.399,Rural,1,0,0.196,0.161,0.141
Almora,29.621306,79.702797,29.585828,79.675592,4.741,Highway,1,0,0.263,0.512,0.231
Almora,29.601437,79.669741,29.602829,79.669523,0.156,City,0,0,0.612,0.583,0.3
Almora,29.584866,79.637648,29.625059,79.700595,7.55,Rural,1,0,0.28,0.472,0.228
Almora,29.59952,79.670444,29.615974,79.649983,2.694,Hilly,0,0,0.375,0.415,0.196
Almora,29.508896,79.586032,29.60573,79.676416,13.87,Hilly,0,0,0.097,0.128,0.055
Almora,29.560017,79.640228,29.582402,79.698674,6.176,Highway,0,0,0.024,0.079,0.023
Mussoorie,30.45441,78.035408,30.505249,78.034395,5.654,City,0,0,0.456,0.317,0.2
Mussoorie,30.414574,78.069887,30.394204,78.127065,5.933,Hilly,1,1,0.096,0.707,0.22
Mussoorie,30.455323,78.072803,30.396633,78.023076,8.082,Highway,0,0,0.248,0.792,0.233
Mussoorie,30.471854,78.052123,30.440256,78.138512,8.995,Highway,0,0,0.259,0.158,0.109
Mussoorie,30.484967,78.052735,30.382273,77.993643,12.747,City,0,0,0.156,0.286,0.104
Mussoorie,30.471699,78.05302,30.472345,77.949767,9.896,Rural,1,0,0.124,0.327,0.153
Mussoorie,30.408366,77.992234,30.387879,78.166293,16.849,Hilly,0,0,0.413,0.567,0.237
Mussoorie,30.550711,78.121263,30.4759,78.054416,10.498,Highway,1,0,0.206,0.604,0.233
Mussoorie,30.445629,78.097243,30.51913,77.984436,13.552,Hilly,1,0,0.238,0.263,0.174
Mussoorie,30.461681,78.096738,30.510589,77.953716,14.744,City,0,0,0.224,0.7,0.207
Mussoorie,30.407422,78.034894,30.460261,78.019945,6.048,City,1,0,0.467,0.242,0.239
Mussoorie,30.43447,78.0287,30.467717,78.017299,3.855,City,0,0,0.241,0.609,0.194
Mussoorie,30.464538,78.135248,30.435407,78.034923,10.148,Rural,1,0,0.336,0.312,0.213
Mussoorie,30.522939,77.997744,30.413826,78.033021,12.595,Highway,2,0,0.49,0.219,0.291
Mussoorie,30.421377,78.158754,30.473807,78.049086,12.021,Rural,0,0,0.148,0.45,0.134
Mussoorie,30.453767,78.066485,30.496413,78.044157,5.202,City,1,0,0.191,0.45,0.197
Mussoorie,30.437939,78.061954,30.425163,78.046874,2.027,Rural,1,0,0.428,0.481,0.275
Mussoorie,30.44998,78.060592,30.412859,78.016146,5.933,Rural,1,0,0.248,0.327,0.19
Mussoorie,30.451004,78.103938,30.437178,78.020568,8.139,Hilly,0,0,0.361,0.423,0.193
Mussoorie,30.500999,78.160934,30.455397,78.072013,9.916,City,1,0,0.109,0.833,0.249
Mussoorie,30.498208,78.074314,30.48775,78.006339,6.616,Rural,0,0,0.354,0.474,0.201
Mussoorie,30.390359,78.149825,30.408556,78.002647,14.26,Hilly,1,0,0.316,0.341,0.213
Mussoorie,30.463165,78.028144,30.42495,77.964546,7.432,Hilly,1,1,0.366,0.269,0.214
Mussoorie,30.454107,78.058465,30.436461,78.101481,4.567,City,1,0,0.226,0.229,0.164
Mussoorie,30.45447,78.081825,30.446702,77.977554,10.032,Hilly,0,0,0.475,0.218,0.186
Mussoorie,30.451687,78.036021,30.510812,78.126488,10.88,Hilly,0,0,0.312,0.456,0.185
Mussoorie,30.504913,78.011479,30.494721,78.061412,4.916,City,1,0,0.095,0.223,0.123
Mussoorie,30.502634,78.061397,30.447936,78.064084,6.088,Rural,0,0,0.208,0.534,0.169
Mussoorie,30.467393,78.061454,30.518184,78.109729,7.3,City,0,0,0.135,0.468,0.134
Mussoorie,30.461885,78.064484,30.466981,78.052764,1.258,Hilly,1,0,0.165,0.207,0.141
Mussoorie,30.447059,78.074136,30.486637,78.072121,4.405,Highway,1,1,0.599,0.237,0.277
Mussoorie,30.5212,77.998747,30.525783,78.043039,4.273,Highway,1,0,0.179,0.655,0.235
Mussoorie,30.468215,78.083965,30.476007,78.075187,1.208,Hilly,1,0,0.254,0.404,0.207
Mussoorie,30.475152,78.058045,30.447596,78.101694,5.186,Rural,0,0,0.49,0.064,0.16
Mussoorie,30.458191,78.11312,30.463015,78.051264,5.953,City,2,1,0.112,0.07,0.148
Mussoorie,30.424437,78.017766,30.490963,78.016829,7.398,Highway,1,0,0.509,0.211,0.245
Mussoorie,30.412482,78.095198,30.374246,78.015821,8.72,Hilly,1,0,0.54,0.269,0.266
Mussoorie,30.477501,78.014996,30.476603,78.052843,3.628,City,2,2,0.425,0.32,0.292
Mussoorie,30.407704,78.067175,30.418962,78.036531,3.194,Hilly,1,0,0.413,0.369,0.248
Mussoorie,30.448547,78.050241,30.431747,77.99348,5.753,Rural,0,0,0.584,0.47,0.269
Mussoorie,30.461079,78.075019,30.369855,77.990263,12.998,Hilly,0,0,0.159,0.258,0.099
Mussoorie,30.559764,78.119253,30.390931,78.063752,19.512,City,0,0,0.023,0.15,0.037
Mussoorie,30.384453,78.115525,30.375588,78.14432,2.933,Rural,1,0,0.419,0.173,0.211
Mussoorie,30.47574,78.052321,30.450419,78.006734,5.198,Rural,2,1,0.605,0.838,0.449
Mussoorie,30.426642,78.143491,30.538002,78.158222,12.463,Rural,2,2,0.352,0.079,0.221
Mussoorie,30.468219,78.107149,30.470106,78.051838,5.305,Rural,0,0,0.425,0.779,0.283
Mussoorie,30.455912,78.058572,30.440782,78.033455,2.937,City,1,0,0.37,0.46,0.253
Mussoorie,30.513687,78.065254,30.474309,78.057224,4.446,City,0,0,0.254,0.389,0.154
Mussoorie,30.546898,78.130409,30.545764,78.0713,5.662,Highway,1,0,0.256,0.63,0.253
Mussoorie,30.442277,78.056404,30.451811,78.094297,3.784,City,2,1,0.325,0.305,0.258
Mussoorie,30.452127,78.056911,30.411538,78.104951,6.449,Highway,0,0,0.206,0.774,0.217
Mussoorie,30.529996,78.154111,30.458643,78.053787,12.464,City,1,0,0.183,0.226,0.15
Mussoorie,30.482081,78.088809,30.408256,78.05628,8.781,Highway,2,2,0.123,0.334,0.203
Mussoorie,30.382048,78.165225,30.405357,78.066016,9.862,Rural,0,0,0.125,0.598,0.157
Mussoorie,30.497644,78.030576,30.410849,78.039554,9.69,Rural,1,0,0.288,0.072,0.151
Mussoorie,30.403978,78.053742,30.420744,78.137197,8.217,City,0,0,0.247,0.584,0.191
Mussoorie,30.470266,78.13611,30.471367,78.071243,6.218,Hilly,0,0,0.488,0.104,0.167
Mussoorie,30.455457,78.026512,30.448557,78.06467,3.737,Highway,1,0,0.121,0.356,0.157
Mussoorie,30.454353,78.052838,30.436758,78.05036,1.971,City,0,0,0.347,0.644,0.233
Mussoorie,30.506425,78.096075,30.481435,78.095002,2.781,Hilly,0,0,0.522,0.685,0.294
Mussoorie,30.472332,78.087766,30.525451,78.145731,8.107,City,1,0,0.142,0.493,0.191
Mussoorie,30.454943,78.084298,30.442656,78.067358,2.122,Highway,1,0,0.067,0.686,0.207
Mussoorie,30.478614,78.048065,30.450442,78.044502,3.151,City,0,0,0.102,0.536,0.138
Mussoorie,30.472049,78.085433,30.46371,78.087752,0.954,Hilly,0,0,0.284,0.474,0.18
Mussoorie,30.459862,78.079729,30.43525,78.012138,7.034,Hilly,1,0,0.413,0.314,0.237
Mussoorie,30.459001,78.06306,30.410472,78.158352,10.611,Highway,0,0,0.546,0.234,0.211
Mussoorie,30.401374,78.170893,30.495162,78.098884,12.506,Hilly,1,0,0.064,0.514,0.172
Mussoorie,30.401912,77.956837,30.510129,78.108886,18.9,Hilly,0,0,0.316,0.207,0.136
Mussoorie,30.540321,77.995371,30.414358,78.063695,15.461,Highway,0,0,0.502,0.595,0.27
Mussoorie,30.408776,78.060749,30.489483,78.09767,9.647,City,2,0,0.247,0.255,0.225
Mussoorie,30.437495,78.163891,30.435556,78.100581,6.073,Hilly,1,0,0.019,0.494,0.155
Mussoorie,30.458625,78.052183,30.456439,78.080065,2.684,Rural,0,0,0.179,0.412,0.136
Mussoorie,30.43963,78.167122,30.45768,78.048941,11.505,Hilly,1,0,0.331,0.144,0.178
Mussoorie,30.465855,78.072913,30.50044,78.111725,5.35,Highway,0,0,0.063,0.579,0.135
Mussoorie,30.47491,78.080223,30.463461,78.118262,3.861,Hilly,1,0,0.413,0.533,0.281
Mussoorie,30.494027,78.097451,30.476325,78.069957,3.289,Hilly,1,0,0.29,0.377,0.212
Mussoorie,30.40977,78.032135,30.475606,78.078906,8.585,Highway,0,0,0.399,0.288,0.177
Mussoorie,30.473067,78.133616,30.460821,78.016759,11.282,Hilly,1,0,0.141,0.314,0.155
Mussoorie,30.456797,78.075492,30.462037,78.092832,1.761,City,1,0,0.268,0.636,0.257
Mussoorie,30.468397,78.106948,30.458605,78.05995,4.634,City,0,0,0.198,0.439,0.147
Mussoorie,30.400024,78.092277,30.516443,78.032354,14.162,Highway,1,1,0.225,0.5,0.218
Mussoorie,30.45063,78.074117,30.425328,78.088627,3.139,Highway,1,0,0.248,0.389,0.202
Mussoorie,30.458472,78.046535,30.487072,78.061421,3.486,City,0,0,0.688,0.268,0.26
Mussoorie,30.448846,78.090499,30.486771,78.114435,4.801,Hilly,1,0,0.361,0.574,0.273
Mussoorie,30.391264,78.01746,30.454933,78.084517,9.564,Rural,1,1,0.371,0.455,0.252
Mussoorie,30.457672,78.04381,30.402634,78.052212,6.173,Rural,0,0,0.23,0.606,0.19
Mussoorie,30.460468,78.092169,30.448636,78.08445,1.509,Hilly,1,0,0.228,0.099,0.138
Mussoorie,30.384664,78.016465,30.466535,78.079301,10.917,City,0,0,0.276,0.277,0.138
Mussoorie,30.414172,78.005436,30.491695,78.043319,9.354,City,1,0,0.19,0.381,0.183
Mussoorie,30.453834,78.095315,30.479075,78.125675,4.043,Hilly,0,0,0.399,0.352,0.19
Mussoorie,30.508243,78.007927,30.476094,77.997797,3.704,City,1,0,0.392,0.275,0.223
Mussoorie,30.395234,78.031244,30.400574,78.070656,3.826,Highway,0,0,0.135,0.631,0.167
Mussoorie,30.397653,78.03152,30.468342,78.019573,7.943,Hilly,0,0,0.271,0.46,0.173
Mussoorie,30.455814,78.072953,30.441739,78.047761,2.878,Rural,1,0,0.181,0.146,0.134
Mussoorie,30.505542,78.013326,30.422857,78.077343,11.053,Highway,1,0,0.49,0.047,0.206
Mussoorie,30.396542,78.159422,30.472038,78.06645,12.244,Rural,1,1,0.426,0.655,0.309
Mussoorie,30.51515,78.121714,30.482179,78.1444,4.262,Hilly,2,1,0.524,0.14,0.285
Mussoorie,30.490917,77.982767,30.479926,78.019479,3.724,Highway,0,0,0.505,0.602,0.272
Mussoorie,30.470209,78.075234,30.482105,78.096467,2.427,City,2,0,0.445,0.419,0.317
Mussoorie,30.445294,78.047936,30.453349,78.067936,2.116,City,0,0,0.397,0.551,0.229
Mussoorie,30.404909,78.082757,30.409968,78.136456,5.18,Hilly,0,0,0.315,0.07,0.109
Mussoorie,30.365642,78.142145,30.451384,78.037873,13.816,Highway,0,0,0.209,0.683,0.199
Mussoorie,30.390043,78.086227,30.496936,78.085472,11.886,City,1,0,0.476,0.607,0.314
Mussoorie,30.49215,78.042866,30.47999,78.061359,2.229,Hilly,0,0,0.216,0.498,0.164
Mussoorie,30.539453,77.980915,30.439066,78.119087,17.317,Hilly,0,0,0.437,0.317,0.194
Mussoorie,30.426832,78.06635,30.479303,78.005689,8.237,Highway,0,0,0.033,0.402,0.09
Mussoorie,30.473841,78.060488,30.458619,78.073631,2.11,Highway,0,0,0.35,0.452,0.196
Mussoorie,30.442664,78.054578,30.496476,78.078552,6.41,Hilly,0,0,0.298,0.214,0.132
Mussoorie,30.47257,78.091886,30.423523,78.101095,5.525,City,1,0,0.109,0.611,0.205
Mussoorie,30.443778,78.08517,30.438874,78.066167,1.902,Hilly,0,0,0.269,0.36,0.153
Mussoorie,30.428594,78.046337,30.452401,78.036817,2.8,Highway,1,0,0.09,0.641,0.205
Mussoorie,30.422291,78.063328,30.465086,78.022113,6.185,City,0,0,0.24,0.375,0.147
Mussoorie,30.446801,78.017287,30.4601,78.066355,4.93,Hilly,0,0,0.242,0.307,0.134
Mussoorie,30.430364,78.053272,30.397473,77.994745,6.699,Hilly,2,0,0.465,0.506,0.341
Mussoorie,30.400046,78.088972,30.455149,78.11685,6.685,Highway,0,0,0.214,0.22,0.108
Mussoorie,30.506524,78.02859,30.46572,78.066275,5.799,Rural,0,0,0.471,0.34,0.209
Mussoorie,30.502,78.122978,30.392256,78.038947,14.622,Rural,0,0,0.29,0.629,0.213
Mussoorie,30.513217,78.057512,30.43597,78.033128,8.902,Hilly,0,0,0.152,0.254,0.097
Mussoorie,30.448806,78.064423,30.507654,78.09688,7.245,Rural,0,0,0.571,0.771,0.325
Mussoorie,30.501122,78.071682,30.490974,78.101111,3.037,City,1,0,0.08,0.238,0.122
Mussoorie,30.525621,78.047198,30.360104,78.011443,18.721,Hilly,0,0,0.173,0.255,0.103
Mussoorie,30.445469,77.978704,30.391288,77.952068,6.544,Hilly,1,0,0.222,0.57,0.231
Mussoorie,30.455021,78.060118,30.446001,78.115711,5.423,City,0,0,0.336,0.318,0.164
